Kode MK;Nama MK;Prodi MK;Prioritas;Berminat;Nama Dosen
CIT62001;Dasar Desain Antarmuka Pengguna;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;22
CIT62001;Dasar Desain Antarmuka Pengguna;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;45
CIT62001;Dasar Desain Antarmuka Pengguna;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
CIT62001;Dasar Desain Antarmuka Pengguna;Teknologi Informasi;1;Pengelola, Pengampu;4
CIT62001;Dasar Desain Antarmuka Pengguna;Teknologi Informasi;1;Pengelola, Pengampu;16
CIT62001;Dasar Desain Antarmuka Pengguna;Teknologi Informasi;1;Pengampu;62
CIT62003;Dasar Pengembangan Sistem informasi;Teknologi Informasi;1;Pengelola, Pengampu;4
CIT62003;Dasar Pengembangan Sistem informasi;Teknologi Informasi;1;Pengampu;31
CIT62003;Dasar Pengembangan Sistem informasi;Teknologi Informasi;1;Pengampu;67
CIT62003;Dasar Pengembangan Sistem informasi;Teknologi Informasi;1;Pengampu;108
CIT62010;Sistem Operasi;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;94
CIT62010;Sistem Operasi;Teknologi Informasi;1;Pengampu;16
CIT62010;Sistem Operasi;Teknologi Informasi;1;Pengampu;20
CIT62010;Sistem Operasi;Teknologi Informasi;1;Pengampu;75
CIT62010;Sistem Operasi;Teknologi Informasi;1;Pengampu;75
CIT62010;Sistem Operasi;Teknologi Informasi;1;Pengampu;79
CIT62010;Sistem Operasi;Teknologi Informasi;2;Pengampu;58
CIT62010;Sistem Operasi;Teknologi Informasi;2;Pengampu;65
CIT62010;Sistem Operasi;Teknologi Informasi;2;Pengampu;103
CIT62011;Aljabar Linear dan Matriks;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;92
CIT62011;Aljabar Linear dan Matriks;Teknologi Informasi;1;Pengampu;16
CIT62011;Aljabar Linear dan Matriks;Teknologi Informasi;1;Pengampu;54
CIT62011;Aljabar Linear dan Matriks;Teknologi Informasi;1;Pengampu;63
CIT62011;Aljabar Linear dan Matriks;Teknologi Informasi;1;Pengampu;77
CIT62011;Aljabar Linear dan Matriks;Teknologi Informasi;1;Pengampu;93
CIT62011;Aljabar Linear dan Matriks;Teknologi Informasi;1;Pengampu;100
CIT62011;Aljabar Linear dan Matriks;Teknologi Informasi;1;Pengampu;107
CIT62011;Aljabar Linear dan Matriks;Teknologi Informasi;2;Pengampu;103
CIT62012;Pengembangan Aplikasi Mobile;Teknologi Informasi;1;Pengelola, Pengampu;16
CIT62012;Pengembangan Aplikasi Mobile;Teknologi Informasi;1;Pengelola, Pengampu;47
CIT62012;Pengembangan Aplikasi Mobile;Teknologi Informasi;1;Pengampu;20
CIT62012;Pengembangan Aplikasi Mobile;Teknologi Informasi;1;Pengampu;31
CIT62012;Pengembangan Aplikasi Mobile;Teknologi Informasi;1;Pengampu;60
CIT62012;Pengembangan Aplikasi Mobile;Teknologi Informasi;1;Pengampu;70
CIT62012;Pengembangan Aplikasi Mobile;Teknologi Informasi;1;Pengampu;75
CIT62012;Pengembangan Aplikasi Mobile;Teknologi Informasi;2;Pengelola, Pengampu;22
CIT62012;Pengembangan Aplikasi Mobile;Teknologi Informasi;2;Pengampu;96
CIT62015;Administrasi Sistem;Teknologi Informasi;1;Pengampu;75
CIT62015;Administrasi Sistem;Teknologi Informasi;1;Pengampu;104
CIT62015;Administrasi Sistem;Teknologi Informasi;2;Pengampu;65
CIT62017;Teknologi Integrasi Sistem;Teknologi Informasi;1;Pengelola, Pengampu;16
CIT62017;Teknologi Integrasi Sistem;Teknologi Informasi;1;Pengampu;20
CIT62017;Teknologi Integrasi Sistem;Teknologi Informasi;1;Pengampu;20
CIT62017;Teknologi Integrasi Sistem;Teknologi Informasi;2;Pengelola, Pengampu;22
CIT62022;Implementasi dan Pengujian Sistem Informasi;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;94
CIT62022;Implementasi dan Pengujian Sistem Informasi;Teknologi Informasi;1;Pengelola, Pengampu;4
CIT62022;Implementasi dan Pengujian Sistem Informasi;Teknologi Informasi;1;Pengampu;1
CIT62022;Implementasi dan Pengujian Sistem Informasi;Teknologi Informasi;1;Pengampu;6
CIT62022;Implementasi dan Pengujian Sistem Informasi;Teknologi Informasi;1;Pengampu;16
CIT62022;Implementasi dan Pengujian Sistem Informasi;Teknologi Informasi;1;Pengampu;31
CIT62022;Implementasi dan Pengujian Sistem Informasi;Teknologi Informasi;1;Pengampu;40
CIT62022;Implementasi dan Pengujian Sistem Informasi;Teknologi Informasi;1;Pengampu;40
CIT62022;Implementasi dan Pengujian Sistem Informasi;Teknologi Informasi;1;Pengampu;67
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;94
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengelola, Pengampu;30
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengelola, Pengampu;52
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengelola, Pengampu;92
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengelola, Pengampu;93
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengelola, Pengampu;107
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengampu;20
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengampu;29
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengampu;37
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengampu;48
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengampu;63
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;1;Pengampu;97
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;2;Pengampu;3
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;2;Pengampu;16
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;2;Pengampu;89
CIT62023;Kecerdasan Buatan dan Pembelajaran Mesin;Teknologi Informasi;2;Pengampu;96
COM60004;Algoritma dan Struktur Data;Teknik Informatika;1;Pengelola, Pengampu;3
COM60004;Algoritma dan Struktur Data;Teknik Informatika;1;Pengelola, Pengampu;23
COM60004;Algoritma dan Struktur Data;Teknik Informatika;1;Pengampu;9
COM60004;Algoritma dan Struktur Data;Teknik Informatika;1;Pengampu;34
COM60004;Algoritma dan Struktur Data;Teknik Informatika;1;Pengampu;66
COM60004;Algoritma dan Struktur Data;Teknik Informatika;2;Pengelola, Pengampu;47
COM60004;Algoritma dan Struktur Data;Teknik Informatika;2;Pengampu;82
COM60004;Algoritma dan Struktur Data;Teknik Komputer;1;Pengelola, Pengampu;52
COM60004;Algoritma dan Struktur Data;Teknik Komputer;1;Pengelola, Pengampu;75
COM60004;Algoritma dan Struktur Data;Teknik Komputer;1;Pengampu;9
COM60004;Algoritma dan Struktur Data;Teknik Komputer;1;Pengampu;16
COM60004;Algoritma dan Struktur Data;Teknik Komputer;1;Pengampu;20
COM60004;Algoritma dan Struktur Data;Teknik Komputer;1;Pengampu;36
COM60004;Algoritma dan Struktur Data;Teknik Komputer;1;Pengampu;65
COM60004;Algoritma dan Struktur Data;Teknik Komputer;1;Pengampu;80
COM60004;Algoritma dan Struktur Data;Teknik Komputer;1;Pengampu;97
COM60004;Algoritma dan Struktur Data;Teknik Komputer;2;Pengampu;3
COM60004;Algoritma dan Struktur Data;Teknologi Informasi;1;Pengampu;31
COM60004;Algoritma dan Struktur Data;Teknologi Informasi;1;Pengampu;75
COM60004;Algoritma dan Struktur Data;Teknologi Informasi;2;Pengampu;3
COM60011;Arsitektur dan Organisasi Komputer;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;18
COM60011;Arsitektur dan Organisasi Komputer;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;26
COM60011;Arsitektur dan Organisasi Komputer;Teknik Informatika;1;Pengampu;81
COM60011;Arsitektur dan Organisasi Komputer;Teknik Informatika;1;Pengampu;106
COM60011;Arsitektur dan Organisasi Komputer;Teknik Informatika;2;Pengampu;36
COM60011;Arsitektur dan Organisasi Komputer;Teknik Informatika;2;Pengampu;88
COM60011;Arsitektur dan Organisasi Komputer;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;18
COM60011;Arsitektur dan Organisasi Komputer;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;48
COM60011;Arsitektur dan Organisasi Komputer;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;81
COM60011;Arsitektur dan Organisasi Komputer;Teknik Komputer;1;Pengelola, Pengampu;75
COM60011;Arsitektur dan Organisasi Komputer;Teknik Komputer;1;Pengampu;20
COM60011;Arsitektur dan Organisasi Komputer;Teknik Komputer;1;Pengampu;25
COM60011;Arsitektur dan Organisasi Komputer;Teknik Komputer;1;Pengampu;36
COM60011;Arsitektur dan Organisasi Komputer;Teknik Komputer;1;Pengampu;106
COM60011;Arsitektur dan Organisasi Komputer;Teknik Komputer;2;Pengampu;88
COM60011;Arsitektur dan Organisasi Komputer;Teknologi Informasi;2;Pengampu;103
COM60014;Pemrograman Dasar;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60014;Pemrograman Dasar;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;4
COM60014;Pemrograman Dasar;Pendidikan Teknologi Informasi;1;Pengampu;67
COM60014;Pemrograman Dasar;Pendidikan Teknologi Informasi;1;Pengampu;75
COM60014;Pemrograman Dasar;Pendidikan Teknologi Informasi;1;Pengampu;76
COM60014;Pemrograman Dasar;Pendidikan Teknologi Informasi;1;Pengampu;82
COM60014;Pemrograman Dasar;Pendidikan Teknologi Informasi;1;Pengampu;91
COM60014;Pemrograman Dasar;Pendidikan Teknologi Informasi;2;Pengampu;103
COM60014;Pemrograman Dasar;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60014;Pemrograman Dasar;Sistem Informasi;1;Pengelola, Pengampu;4
COM60014;Pemrograman Dasar;Sistem Informasi;1;Pengampu;31
COM60014;Pemrograman Dasar;Sistem Informasi;1;Pengampu;67
COM60014;Pemrograman Dasar;Sistem Informasi;1;Pengampu;76
COM60014;Pemrograman Dasar;Sistem Informasi;1;Pengampu;82
COM60014;Pemrograman Dasar;Sistem Informasi;1;Pengampu;87
COM60014;Pemrograman Dasar;Sistem Informasi;1;Pengampu;91
COM60014;Pemrograman Dasar;Sistem Informasi;2;Pengampu;23
COM60014;Pemrograman Dasar;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60014;Pemrograman Dasar;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;66
COM60014;Pemrograman Dasar;Teknik Informatika;1;Pengelola, Pengampu;4
COM60014;Pemrograman Dasar;Teknik Informatika;1;Pengelola, Pengampu;23
COM60014;Pemrograman Dasar;Teknik Informatika;1;Pengelola, Pengampu;76
COM60014;Pemrograman Dasar;Teknik Informatika;1;Pengelola, Pengampu;82
COM60014;Pemrograman Dasar;Teknik Informatika;1;Pengampu;3
COM60014;Pemrograman Dasar;Teknik Informatika;1;Pengampu;26
COM60014;Pemrograman Dasar;Teknik Informatika;1;Pengampu;75
COM60014;Pemrograman Dasar;Teknik Informatika;2;Pengampu;19
COM60014;Pemrograman Dasar;Teknik Informatika;2;Pengampu;69
COM60014;Pemrograman Dasar;Teknik Komputer;1;Pengelola, Pengampu;4
COM60014;Pemrograman Dasar;Teknik Komputer;1;Pengelola, Pengampu;47
COM60014;Pemrograman Dasar;Teknik Komputer;1;Pengampu;9
COM60014;Pemrograman Dasar;Teknik Komputer;1;Pengampu;25
COM60014;Pemrograman Dasar;Teknik Komputer;1;Pengampu;36
COM60014;Pemrograman Dasar;Teknik Komputer;1;Pengampu;75
COM60014;Pemrograman Dasar;Teknik Komputer;1;Pengampu;76
COM60014;Pemrograman Dasar;Teknik Komputer;1;Pengampu;82
COM60014;Pemrograman Dasar;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60014;Pemrograman Dasar;Teknologi Informasi;1;Pengelola, Pengampu;4
COM60014;Pemrograman Dasar;Teknologi Informasi;1;Pengampu;31
COM60014;Pemrograman Dasar;Teknologi Informasi;1;Pengampu;75
COM60014;Pemrograman Dasar;Teknologi Informasi;1;Pengampu;76
COM60014;Pemrograman Dasar;Teknologi Informasi;1;Pengampu;82
COM60014;Pemrograman Dasar;Teknologi Informasi;1;Pengampu;91
COM60014;Pemrograman Dasar;Teknologi Informasi;2;Pengampu;67
COM60015;Matematika Diskret;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;103
COM60015;Matematika Diskret;Pendidikan Teknologi Informasi;1;Pengampu;100
COM60015;Matematika Diskret;Sistem Informasi;1;Pengampu;100
COM60015;Matematika Diskret;Sistem Informasi;2;Pengampu;103
COM60015;Matematika Diskret;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;66
COM60015;Matematika Diskret;Teknik Informatika;1;Pengelola, Pengampu;8
COM60015;Matematika Diskret;Teknik Informatika;1;Pengelola, Pengampu;42
COM60015;Matematika Diskret;Teknik Informatika;1;Pengelola, Pengampu;92
COM60015;Matematika Diskret;Teknik Informatika;1;Pengelola, Pengampu;107
COM60015;Matematika Diskret;Teknik Informatika;1;Pengampu;14
COM60015;Matematika Diskret;Teknik Informatika;1;Pengampu;16
COM60015;Matematika Diskret;Teknik Informatika;1;Pengampu;34
COM60015;Matematika Diskret;Teknik Informatika;1;Pengampu;44
COM60015;Matematika Diskret;Teknik Informatika;1;Pengampu;54
COM60015;Matematika Diskret;Teknik Informatika;1;Pengampu;63
COM60015;Matematika Diskret;Teknik Informatika;1;Pengampu;69
COM60015;Matematika Diskret;Teknik Informatika;1;Pengampu;84
COM60015;Matematika Diskret;Teknik Informatika;1;Pengampu;106
COM60015;Matematika Diskret;Teknik Informatika;2;Pengampu;93
COM60015;Matematika Diskret;Teknik Komputer;1;Pengelola, Pengampu;69
COM60015;Matematika Diskret;Teknik Komputer;1;Pengampu;9
COM60015;Matematika Diskret;Teknik Komputer;1;Pengampu;34
COM60015;Matematika Diskret;Teknik Komputer;1;Pengampu;36
COM60015;Matematika Diskret;Teknik Komputer;1;Pengampu;106
COM60015;Matematika Diskret;Teknologi Informasi;1;Pengampu;100
COM60015;Matematika Diskret;Teknologi Informasi;2;Pengelola, Pengampu;103
COM60016;Pengantar Keilmuan Komputer;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60016;Pengantar Keilmuan Komputer;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;4
COM60016;Pengantar Keilmuan Komputer;Pendidikan Teknologi Informasi;1;Pengampu;83
COM60016;Pengantar Keilmuan Komputer;Pendidikan Teknologi Informasi;1;Pengampu;90
COM60016;Pengantar Keilmuan Komputer;Pendidikan Teknologi Informasi;1;Pengampu;108
COM60016;Pengantar Keilmuan Komputer;Pendidikan Teknologi Informasi;2;Pengampu;103
COM60016;Pengantar Keilmuan Komputer;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60016;Pengantar Keilmuan Komputer;Sistem Informasi;1;Pengelola, Pengampu;4
COM60016;Pengantar Keilmuan Komputer;Sistem Informasi;1;Pengelola, Pengampu;108
COM60016;Pengantar Keilmuan Komputer;Sistem Informasi;1;Pengampu;83
COM60016;Pengantar Keilmuan Komputer;Sistem Informasi;1;Pengampu;90
COM60016;Pengantar Keilmuan Komputer;Sistem Informasi;2;Pengampu;103
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;15
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;1;Pengelola, Pengampu;4
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;1;Pengelola, Pengampu;90
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;1;Pengampu;2
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;1;Pengampu;26
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;1;Pengampu;34
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;1;Pengampu;35
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;1;Pengampu;83
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;2;Pengampu;62
COM60016;Pengantar Keilmuan Komputer;Teknik Informatika;2;Pengampu;88
COM60016;Pengantar Keilmuan Komputer;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;18
COM60016;Pengantar Keilmuan Komputer;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;90
COM60016;Pengantar Keilmuan Komputer;Teknik Komputer;1;Pengelola, Pengampu;47
COM60016;Pengantar Keilmuan Komputer;Teknik Komputer;1;Pengampu;2
COM60016;Pengantar Keilmuan Komputer;Teknik Komputer;1;Pengampu;36
COM60016;Pengantar Keilmuan Komputer;Teknik Komputer;1;Pengampu;83
COM60016;Pengantar Keilmuan Komputer;Teknik Komputer;2;Pengampu;62
COM60016;Pengantar Keilmuan Komputer;Teknik Komputer;2;Pengampu;88
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;1;Pengelola, Pengampu;4
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;1;Pengampu;83
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;1;Pengampu;90
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;1;Pengampu;102
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;1;Pengampu;108
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;2;Pengampu;62
COM60016;Pengantar Keilmuan Komputer;Teknologi Informasi;2;Pengampu;103
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;16
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;20
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengelola, Pengampu;4
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengelola, Pengampu;52
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengelola, Pengampu;70
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;1
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;31
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;37
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;55
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;65
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;75
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;76
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;80
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;82
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;87
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;91
COM60024;Pemrograman Lanjut;Sistem Informasi;1;Pengampu;98
COM60024;Pemrograman Lanjut;Sistem Informasi;2;Pengelola, Pengampu;22
COM60024;Pemrograman Lanjut;Sistem Informasi;2;Pengampu;23
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;52
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengelola, Pengampu;4
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengelola, Pengampu;8
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengelola, Pengampu;16
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengelola, Pengampu;19
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengelola, Pengampu;20
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengelola, Pengampu;23
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengelola, Pengampu;38
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengelola, Pengampu;76
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengelola, Pengampu;80
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengampu;1
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengampu;10
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengampu;37
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengampu;66
COM60024;Pemrograman Lanjut;Teknik Informatika;1;Pengampu;75
COM60024;Pemrograman Lanjut;Teknik Informatika;2;Pengelola, Pengampu;69
COM60024;Pemrograman Lanjut;Teknik Informatika;2;Pengelola, Pengampu;82
COM60024;Pemrograman Lanjut;Teknik Informatika;2;Pengampu;3
COM60024;Pemrograman Lanjut;Teknik Informatika;2;Pengampu;65
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;20
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;47
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;4
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;16
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;22
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;52
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengelola, Pengampu;80
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;1
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;31
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;55
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;70
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;75
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;76
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;82
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;91
COM60024;Pemrograman Lanjut;Teknologi Informasi;1;Pengampu;98
COM60024;Pemrograman Lanjut;Teknologi Informasi;2;Pengampu;67
COM60025;Kalkulus;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;34
COM60025;Kalkulus;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;66
COM60025;Kalkulus;Teknik Informatika;1;Pengelola, Pengampu;69
COM60025;Kalkulus;Teknik Informatika;1;Pengampu;106
COM60025;Kalkulus;Teknik Informatika;2;Pengampu;75
COM60025;Kalkulus;Teknik Komputer;1;Pengelola, Pengampu;69
COM60025;Kalkulus;Teknik Komputer;1;Pengelola, Pengampu;92
COM60025;Kalkulus;Teknik Komputer;1;Pengampu;34
COM60025;Kalkulus;Teknik Komputer;1;Pengampu;36
COM60025;Kalkulus;Teknik Komputer;1;Pengampu;44
COM60025;Kalkulus;Teknik Komputer;1;Pengampu;84
COM60025;Kalkulus;Teknik Komputer;1;Pengampu;106
COM60025;Kalkulus;Teknik Komputer;2;Pengelola, Pengampu;107
COM60025;Kalkulus;Teknik Komputer;2;Pengampu;75
COM60025;Kalkulus;Teknologi Informasi;1;Pengampu;100
COM60025;Kalkulus;Teknologi Informasi;2;Pengampu;75
COM60025;Kalkulus;Teknologi Informasi;2;Pengampu;103
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;100
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Pendidikan Teknologi Informasi;1;Pengampu;100
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Pendidikan Teknologi Informasi;2;Pengampu;103
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;87
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Sistem Informasi;1;Pengampu;100
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Sistem Informasi;2;Pengampu;103
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Informatika;1;Koordinator Pengelola, Pengelola, Pengampu;15
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Informatika;1;Pengampu;2
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Informatika;1;Pengampu;26
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Informatika;1;Pengampu;35
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Informatika;1;Pengampu;104
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Informatika;2;Pengampu;27
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;18
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Koordinator Pengelola, Pengelola, Pengampu;44
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Pengelola, Pengampu;30
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Pengampu;2
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Pengampu;16
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Pengampu;36
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Pengampu;43
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Pengampu;48
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Pengampu;63
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;1;Pengampu;97
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;2;Pengampu;33
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;2;Pengampu;54
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;2;Pengampu;84
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknik Komputer;2;Pengampu;88
COM60051;Metodologi Penelitian dan Penulisan Ilmiah;Teknologi Informasi;2;Pengampu;103
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;94
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengelola, Pengampu;4
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengampu;22
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengampu;48
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengampu;77
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;1;Pengampu;77
COM60052;Etika Profesi;Pendidikan Teknologi Informasi;2;Pengampu;59
COM60052;Etika Profesi;Sistem Informasi;1;Koordinator Pengelola, Pengelola, Pengampu;87
COM60052;Etika Profesi;Sistem Informasi;1;Pengelola, Pengampu;4
